Year,Month,Actual Temperature
1830,11,2.669
1830,12,-2.841
1831,1,-10.745
1831,2,-5.496
1831,3,-6.759
1831,4,2.442
1831,5,8.399
1831,6,15.566
1831,7,17.766
1831,8,15.174
1831,9,8.616
1831,10,5.321
1831,11,1.062
1831,12,-3.6
1832,1,-4.494
1832,2,-1.842
1832,3,-2.087
1832,4,2.286
1832,5,6.712
1832,6,12.904
1832,7,13.151
1832,8,13.947
1832,9,8.637
1832,10,6.281
1832,11,-0.041
1832,12,-2.531
1833,1,-3.69
1833,2,-5.358
1833,3,-5.532
1833,4,0.591
1833,5,7.896
1833,6,13.904
1833,7,15.962
1833,8,12.214
1833,9,11.42
1833,10,7.427
1833,11,3.622
1833,12,-4.209
1834,1,-10.623
1834,2,-4.322
1834,3,-2.029
1834,4,2.383
1834,5,8.144
1834,6,13.401
1834,7,16.854
1834,8,18.616
1834,9,9.48
1834,10,5.051
1834,11,-0.348
1834,12,-2.932
1835,1,-3.21
1835,2,-2.811
1835,3,-1.906
1835,4,0.862
1835,5,6.165
1835,6,14.124
1835,7,14.732
1835,8,12.699
1835,9,11.583
1835,10,5.521
1835,11,-2.528
1835,12,-9.241
1836,1,-7.177
1836,2,-4.579
1836,3,0.465
1836,4,3.498
1836,5,6.494
1836,6,11.339
1836,7,13.954
1836,8,13.263
1836,9,8.737
1836,10,6.408
1836,11,-0.291
1836,12,-3.74
1837,1,-7.101
1837,2,-3.228
1837,3,-5.516
1837,4,0.872
1837,5,8.045
1837,6,13.171
1837,7,14.108
1837,8,15.688
1837,9,9.821
1837,10,4.509
1837,11,3.059
1837,12,-3.947
1838,1,-13.183
1838,2,-12.071
1838,3,-6.742
1838,4,0.649
1838,5,7.197
1838,6,12.374
1838,7,16.132
1838,8,13.717
1838,9,13.016
1838,10,4.048
1838,11,0.449
1838,12,-1.567
1839,1,-4.994
1839,2,-6.552
1839,3,-8.376
1839,4,-1.415
1839,5,11.306
1839,6,13.443
1839,7,17.79
1839,8,15.303
1839,9,11.142
1839,10,6.315
1839,11,-0.568
1839,12,-8.074
1840,1,-6.836
1840,2,-7.581
1840,3,-4.89
1840,4,1.027
1840,5,5.588
1840,6,12.87
1840,7,14.091
1840,8,14.547
1840,9,11.698
1840,10,4.261
1840,11,-1.95
1840,12,-7.38
1841,1,-8.958
1841,2,-8.576
1841,3,-2.901
1841,4,2.765
1841,5,9.177
1841,6,13.612
1841,7,14.346
1841,8,15.277
1841,9,10.644
1841,10,5.442
1841,11,1.174
1841,12,1.026
1842,1,-6.382
1842,2,-2.094
1842,3,-2.655
1842,4,0.109
1842,5,9.258
1842,6,13.286
1842,7,15.527
1842,8,17.176
1842,9,9.427
1842,10,3.503
1842,11,-1.108
1842,12,0.541
1843,1,-1.091
1843,2,-3.275
1843,3,-4.704
1843,4,-1.045
1843,5,4.746
1843,6,13.235
1843,7,16.215
1843,8,17.563
1843,9,10.623
1843,10,4.427
1843,11,-0.111
1843,12,-0.063
1844,1,-7.888
1844,2,-14.446
1844,3,-5.837
1844,4,0.921
1844,5,9.254
1844,6,11.099
1844,7,13.876
1844,8,15.503
1844,9,11.168
1844,10,5.485
1844,11,-2.246
1844,12,-6.748
1845,1,-1.826
1845,2,-12.671
1845,3,-9.174
1845,4,-0.762
1845,5,5.46
1845,6,12.17
1845,7,16.125
1845,8,15.675
1845,9,10.625
1845,10,3.705
1845,11,2.841
1845,12,-2.495
1846,1,-7.857
1846,2,-11.112
1846,3,-0.372
1846,4,1.908
1846,5,6.336
1846,6,12.217
1846,7,17.012
1846,8,19.84
1846,9,10.972
1846,10,8.013
1846,11,1.668
1846,12,-6.096
1847,1,-4.551
1847,2,-11.022
1847,3,-5.42
1847,4,-2.289
1847,5,6.357
1847,6,13.978
1847,7,15.013
1847,8,17.431
1847,9,12.676
1847,10,4.829
1847,11,4.277
