Year,Month,Actual Temperature,City,Country,Latitude,Longitude
1847,12,-12.609,9_Lhasa,China,29.74 N,90.46 E
1848,1,-12.856,9_Lhasa,China,29.74 N,90.46 E
1848,2,-8.383,9_Lhasa,China,29.74 N,90.46 E
1848,3,-5.385,9_Lhasa,China,29.74 N,90.46 E
1848,4,-1.774,9_Lhasa,China,29.74 N,90.46 E
1848,5,2.79,9_Lhasa,China,29.74 N,90.46 E
1848,6,6.576,9_Lhasa,China,29.74 N,90.46 E
1848,7,8.022,9_Lhasa,China,29.74 N,90.46 E
1848,8,6.518,9_Lhasa,China,29.74 N,90.46 E
1848,9,3.349,9_Lhasa,China,29.74 N,90.46 E
1848,10,-1.289,9_Lhasa,China,29.74 N,90.46 E
1848,11,-7.553,9_Lhasa,China,29.74 N,90.46 E
1848,12,-11.776,9_Lhasa,China,29.74 N,90.46 E
1849,1,-12.137,9_Lhasa,China,29.74 N,90.46 E
1849,2,-10.049,9_Lhasa,China,29.74 N,90.46 E
1849,3,-5.023,9_Lhasa,China,29.74 N,90.46 E
1849,4,-0.591,9_Lhasa,China,29.74 N,90.46 E
1849,5,2.889,9_Lhasa,China,29.74 N,90.46 E
1849,6,6.729,9_Lhasa,China,29.74 N,90.46 E
1849,7,7.718,9_Lhasa,China,29.74 N,90.46 E
1849,8,6.156,9_Lhasa,China,29.74 N,90.46 E
1849,9,4.281,9_Lhasa,China,29.74 N,90.46 E
1849,10,-1.04,9_Lhasa,China,29.74 N,90.46 E
1849,11,-7.473,9_Lhasa,China,29.74 N,90.46 E
1849,12,-12.542,9_Lhasa,China,29.74 N,90.46 E
1850,1,-11.731,9_Lhasa,China,29.74 N,90.46 E
1850,2,-9.546,9_Lhasa,China,29.74 N,90.46 E
1850,3,-5.638,9_Lhasa,China,29.74 N,90.46 E
1850,4,-1.325,9_Lhasa,China,29.74 N,90.46 E
1850,5,2.78,9_Lhasa,China,29.74 N,90.46 E
1850,6,7.322,9_Lhasa,China,29.74 N,90.46 E
1850,7,8.064,9_Lhasa,China,29.74 N,90.46 E
1850,8,6.751,9_Lhasa,China,29.74 N,90.46 E
1850,9,4.329,9_Lhasa,China,29.74 N,90.46 E
1850,10,0.731,9_Lhasa,China,29.74 N,90.46 E
1850,11,-5.735,9_Lhasa,China,29.74 N,90.46 E
1850,12,-8.33,9_Lhasa,China,29.74 N,90.46 E
1851,1,-11.653,9_Lhasa,China,29.74 N,90.46 E
1851,2,-9.713,9_Lhasa,China,29.74 N,90.46 E
1851,3,,9_Lhasa,China,29.74 N,90.46 E
1851,4,-1.981,9_Lhasa,China,29.74 N,90.46 E
1851,5,3.689,9_Lhasa,China,29.74 N,90.46 E
1851,6,7.003,9_Lhasa,China,29.74 N,90.46 E
1851,7,8.143,9_Lhasa,China,29.74 N,90.46 E
1851,8,7.041,9_Lhasa,China,29.74 N,90.46 E
1851,9,4.53,9_Lhasa,China,29.74 N,90.46 E
1851,10,0.113,9_Lhasa,China,29.74 N,90.46 E
1851,11,-7.139,9_Lhasa,China,29.74 N,90.46 E
1851,12,-10.871,9_Lhasa,China,29.74 N,90.46 E
1852,1,-11.094,9_Lhasa,China,29.74 N,90.46 E
1852,2,-7.975,9_Lhasa,China,29.74 N,90.46 E
1852,3,-6.772,9_Lhasa,China,29.74 N,90.46 E
1852,4,-2.012,9_Lhasa,China,29.74 N,90.46 E
1852,5,3.22,9_Lhasa,China,29.74 N,90.46 E
1852,6,6.821,9_Lhasa,China,29.74 N,90.46 E
1852,7,7.884,9_Lhasa,China,29.74 N,90.46 E
1852,8,6.593,9_Lhasa,China,29.74 N,90.46 E
1852,9,4.186,9_Lhasa,China,29.74 N,90.46 E
1852,10,-0.599,9_Lhasa,China,29.74 N,90.46 E
1852,11,-7.975,9_Lhasa,China,29.74 N,90.46 E
1852,12,-11.469,9_Lhasa,China,29.74 N,90.46 E
1853,1,-13.521,9_Lhasa,China,29.74 N,90.46 E
1853,2,-7.982,9_Lhasa,China,29.74 N,90.46 E
1853,3,-4.371,9_Lhasa,China,29.74 N,90.46 E
1853,4,-1.074,9_Lhasa,China,29.74 N,90.46 E
1853,5,3.717,9_Lhasa,China,29.74 N,90.46 E
1853,6,7.644,9_Lhasa,China,29.74 N,90.46 E
1853,7,8.688,9_Lhasa,China,29.74 N,90.46 E
1853,8,7.118,9_Lhasa,China,29.74 N,90.46 E
1853,9,4.379,9_Lhasa,China,29.74 N,90.46 E
1853,10,-0.971,9_Lhasa,China,29.74 N,90.46 E
1853,11,-7.397,9_Lhasa,China,29.74 N,90.46 E
