Year,Month,Actual Temperature
1817,11,-2.66
1817,12,-6.742
1818,1,-5.53
1818,2,-6.704
1818,3,-3.652
1818,4,-0.631
1818,5,4.601
1818,6,9.112
1818,7,9.004
1818,8,7.104
1818,9,3.912
1818,10,0.397
1818,11,-2.339
1818,12,-3.852
1819,1,-5.383
1819,2,-5.905
1819,3,-4.839
1819,4,-1.469
1819,5,3.243
1819,6,6.689
1819,7,9.003
1819,8,8.731
1819,9,4.278
1819,10,-0.665
1819,11,-3.586
1819,12,-6.433
1820,1,-7.331
1820,2,-4.18
1820,3,-3.449
1820,4,0.16
1820,5,4.164
1820,6,7.326
1820,7,9.15
1820,8,6.48
1820,9,4.328
1820,10,-1.685
1820,11,-3.999
1820,12,-5.669
1821,1,-5.156
1821,2,-3.074
1821,3,-2.607
1821,4,-0.426
1821,5,3.464
1821,6,6.02
1821,7,7.981
1821,8,7.065
1821,9,3.682
1821,10,0.41
1821,11,-4.415
1821,12,-5.433
1822,1,-4.772
1822,2,-3.63
1822,3,-2.008
1822,4,-0.688
1822,5,3.778
1822,6,7.232
1822,7,8.382
1822,8,7.935
1822,9,3.064
1822,10,-1.008
1822,11,-3.64
1822,12,-6.108
1823,1,-5.332
1823,2,-6.265
1823,3,-2.963
1823,4,0.543
1823,5,2.922
1823,6,6.846
1823,7,9.257
1823,8,7.869
1823,9,4.366
1823,10,-0.676
1823,11,-2.513
1823,12,-6.26
1824,1,-4.326
1824,2,-3.799
1824,3,-3.393
1824,4,1.83
1824,5,5.351
1824,6,9.688
1824,7,9.893
1824,8,8.311
1824,9,3.219
1824,10,-1.893
1824,11,-6.09
1824,12,-6.541
1825,1,-5.182
1825,2,-4.965
1825,3,-1.661
1825,4,-1.354
1825,5,3.76
1825,6,6.982
1825,7,9.015
1825,8,7.38
1825,9,5.749
1825,10,1.441
1825,11,-4.039
1825,12,-6.406
1826,1,-5.152
1826,2,-1.925
1826,3,-1.77
1826,4,-1.12
1826,5,3.966
1826,6,6.405
1826,7,8.23
1826,8,6.909
1826,9,4.97
1826,10,1.022
1826,11,-2.37
1826,12,-3.505
1827,1,-6.036
1827,2,-4.031
1827,3,-5.419
1827,4,-1.278
1827,5,4.142
1827,6,7.343
1827,7,7.628
1827,8,8.058
1827,9,4.569
1827,10,1.152
1827,11,-1.76
1827,12,-4.005
1828,1,-3.813
1828,2,-3.583
1828,3,-2.156
1828,4,0.431
1828,5,5.305
1828,6,7.393
1828,7,9.91
1828,8,8.835
1828,9,5.092
1828,10,2.308
1828,11,-2.218
1828,12,-3.29
1829,1,-4.507
1829,2,-2.924
1829,3,-0.566
1829,4,-0.262
1829,5,3.762
1829,6,7.057
1829,7,9.706
1829,8,8.327
1829,9,4.322
1829,10,-0.984
1829,11,-3.581
1829,12,-3.69
1830,1,-2.491
1830,2,-5.178
1830,3,-4.263
1830,4,-1.204
1830,5,5.254
1830,6,8.454
1830,7,9.156
1830,8,7.712
1830,9,5.479
1830,10,0.985
1830,11,-4.007
1830,12,-7.104
1831,1,-4.524
1831,2,-5.325
1831,3,-1.831
1831,4,0.008
1831,5,3.721
1831,6,8.328
1831,7,9.28
1831,8,7.342
1831,9,4.411
1831,10,0.33
1831,11,-4.892
1831,12,-2.975
1832,1,-3.936
1832,2,-5.453
1832,3,-4.308
1832,4,-0.564
1832,5,2.705
1832,6,6.968
1832,7,7.525
1832,8,6.015
1832,9,2.984
1832,10,-0.393
1832,11,-2.679
1832,12,-5.508
1833,1,-3.76
1833,2,-4.957
1833,3,-2.419
1833,4,-1.156
1833,5,4.436
1833,6,7.187
1833,7,7.994
1833,8,6.515
1833,9,4.345
1833,10,-0.58
1833,11,-3.499
1833,12,-6.657
1834,1,-4.925
1834,2,-5.04
1834,3,-2.666
1834,4,-1.005
1834,5,3.533
1834,6,6.498
1834,7,8.99
1834,8,7.059
1834,9,4.145
1834,10,-0.734
1834,11,-3.05
1834,12,-2.756
1835,1,-7.77
1835,2,-6.715
1835,3,-4.796
1835,4,-2.289
1835,5,2.913
1835,6,6.925
1835,7,8.765
1835,8,8.39
1835,9,4.395
1835,10,-1.58
1835,11,-1.308
1835,12,-3.453
1836,1,-5.894
1836,2,-6.893
1836,3,-5.171
1836,4,-3.77
1836,5,3.708
1836,6,6.425
1836,7,8.35
1836,8,5.864
1836,9,3.198
1836,10,-1.554
1836,11,-5.947
1836,12,-6.53
1837,1,-5.349
1837,2,-4.774
1837,3,-5.533
1837,4,-3.233
1837,5,2.439
1837,6,6.975
1837,7,8.574
1837,8,7.555
1837,9,4.842
1837,10,0.105
1837,11,-5.942
1837,12,-3.511
1838,1,-6.607
1838,2,-4.989
1838,3,-4.867
1838,4,-3.073
1838,5,3.689
1838,6,6.783
1838,7,9.651
1838,8,7.306
1838,9,3.776
1838,10,-0.723
1838,11,-4.962
1838,12,-3.986
1839,1,-7.55
1839,2,-7.11
1839,3,-4.66
1839,4,-1.334
1839,5,2.035
1839,6,6.432
1839,7,8.615
1839,8,7.725
1839,9,4.898
1839,10,0.012
1839,11,-3.518
1839,12,-6.347
1840,1,-6.04
1840,2,-3.1
1840,3,0.134
1840,4,-1.092
1840,5,2.781
1840,6,7.058
1840,7,7.63
1840,8,7.817
1840,9,3.144
1840,10,0.491
1840,11,-2.498
1840,12,-3.203
1841,1,-6.394
1841,2,-2.385
1841,3,-1.598
1841,4,-0.108
1841,5,3.749
1841,6,6.794
1841,7,7.481
1841,8,6.338
1841,9,5.064
1841,10,-1.687
1841,11,-6.79
1841,12,-7.054
1842,1,-3.703
1842,2,-3.618
1842,3,-2.418
1842,4,0.942
1842,5,5.073
1842,6,7.231
1842,7,9.444
1842,8,8.327
1842,9,4.904
1842,10,0.254
1842,11,-4.84
1842,12,-3.525
1843,1,-6.135
1843,2,-6.012
1843,3,-2.896
1843,4,-1.132
1843,5,3.997
1843,6,7.299
1843,7,8.716
1843,8,8.597
1843,9,5.314
1843,10,-1.534
1843,11,-4.051
1843,12,-3.662
1844,1,-4.922
1844,2,-8.219
1844,3,-3.443
1844,4,-1.917
1844,5,3.602
1844,6,7.455
1844,7,8.785
1844,8,7.907
1844,9,4.439
1844,10,-0.055
1844,11,-3.246
1844,12,-5.042
1845,1,-5.727
1845,2,-6.28
1845,3,-2.734
1845,4,1.167
1845,5,5.046
1845,6,6.941
1845,7,9.171
1845,8,7.751
1845,9,4.075
1845,10,0.337
1845,11,-3.697
1845,12,-7.112
1846,1,-4.617
1846,2,-2.289
1846,3,-3.751
1846,4,-0.298
1846,5,4.652
1846,6,8.76
1846,7,8.886
1846,8,9.181
1846,9,5.946
1846,10,-0.171
1846,11,-1.218
1846,12,-5.115
1847,1,-1.143
1847,2,-2.892
1847,3,0.412
1847,4,-0.289
1847,5,4.468
1847,6,7.901
1847,7,9.776
1847,8,7.644
1847,9,2.946
1847,10,1.024
1847,11,-3.747
1847,12,-5.861
1848,1,-4.833
1848,2,-6.708
1848,3,-2.898
1848,4,-2.186
1848,5,3.718
1848,6,6.415
1848,7,7.842
1848,8,6.651
1848,9,4.205
1848,10,0.695
1848,11,-4.021
1848,12,-5.246
1849,1,-6.659
1849,2,-5.973
1849,3,-3.66
1849,4,-0.94
1849,5,4.011
1849,6,6.063
1849,7,8.747
1849,8,7.909
1849,9,5.292
1849,10,-0.675
1849,11,-3.561
1849,12,-2.955
1850,1,-5.389
1850,2,-5.509
1850,3,-3.517
1850,4,0.695
1850,5,3.033
1850,6,6.142
1850,7,8.168
1850,8,5.81
1850,9,5.068
1850,10,-0.309
1850,11,-3.297
1850,12,-2.462
1851,1,-2.695
1851,2,-3.406
1851,3,-2.26
1851,4,0.071
1851,5,4.029
1851,6,5.521
1851,7,7.697
1851,8,6.596
1851,9,4.402
1851,10,0.626
1851,11,-2.666
1851,12,-2.238
1852,1,-5.295
1852,2,-3.644
1852,3,-1.806
1852,4,0.606
1852,5,4.695
1852,6,8.081
1852,7,9.755
1852,8,8.072
1852,9,4.554
1852,10,0.412
1852,11,-3.74
1852,12,-6.152
1853,1,-7.498
1853,2,-5.858
1853,3,-4.005
1853,4,-0.676
1853,5,4.201
1853,6,8.217
1853,7,9.334
1853,8,8.123
1853,9,4.676
1853,10,-0.933
1853,11,-3.592
1853,12,-4.077
1854,1,-5.177
1854,2,-5.165
1854,3,-1.863
1854,4,-0.704
1854,5,2.229
1854,6,7.389
1854,7,9.551
1854,8,8.049
1854,9,4.593
1854,10,-1.35
1854,11,-3.521
1854,12,-7.083
1855,1,-5.762
1855,2,-7.346
1855,3,-5.31
1855,4,-1.473
1855,5,2.455
1855,6,6.619
1855,7,10.107
1855,8,7.312
1855,9,4.196
1855,10,-2.002
1855,11,-1.753
1855,12,-4.333
1856,1,-4.945
1856,2,-2.747
1856,3,-0.2
1856,4,0.821
1856,5,3.933
1856,6,6.673
1856,7,8.487
1856,8,8.02
1856,9,4.205
1856,10,1.796
1856,11,-3.488
1856,12,-5.921
1857,1,-7.191
1857,2,-5.293
1857,3,-3.636
1857,4,-2.234
1857,5,4.521
1857,6,7.002
1857,7,8.274
1857,8,8.846
1857,9,6.212
1857,10,0.642
1857,11,-0.74
1857,12,-4.309
1858,1,-4.708
1858,2,-3.145
1858,3,-4.065
1858,4,-1.375
1858,5,2.265
1858,6,7.08
1858,7,8.384
1858,8,8.164
1858,9,4.534
1858,10,-1.17
1858,11,-2.423
1858,12,-3.61
1859,1,-6.047
1859,2,-6.894
1859,3,-5.562
1859,4,-2.322
1859,5,3.796
1859,6,6.938
1859,7,8.444
1859,8,7.062
1859,9,4.276
1859,10,-0.78
1859,11,-3.793
1859,12,-7.036
1860,1,-5.891
1860,2,-4.731
1860,3,-5.936
1860,4,-1.082
1860,5,1.983
1860,6,6.248
1860,7,8.997
1860,8,7.081
1860,9,3.787
1860,10,-1.133
1860,11,-2.8
1860,12,-5.74
1861,1,-3.795
1861,2,-4.184
1861,3,-5.207
1861,4,-1.036
1861,5,2.975
1861,6,7.936
1861,7,8.595
1861,8,7.177
1861,9,4.902
1861,10,0.777
1861,11,-5.713
1861,12,-3.122
1862,1,-4.251
1862,2,-2.099
1862,3,-5.81
1862,4,-3.668
1862,5,4.377
1862,6,6.173
1862,7,6.522
1862,8,7.36
1862,9,4.309
1862,10,0.027
1862,11,-4.03
1862,12,-4.443
1863,1,-5.514
1863,2,-4.189
1863,3,-3.858
1863,4,-1.76
1863,5,1.665
1863,6,6.019
1863,7,7.56
1863,8,6.627
1863,9,3.396
1863,10,-0.986
1863,11,-4.033
1863,12,-7.135
1864,1,-4.811
1864,2,-5.074
1864,3,-5.067
1864,4,-0.518
1864,5,4.097
1864,6,6.262
1864,7,8.216
1864,8,7.012
1864,9,4.543
1864,10,0.486
1864,11,-1.753
1864,12,-3.475
1865,1,-7.173
1865,2,-5.548
1865,3,-3.801
1865,4,-1.997
1865,5,2.426
1865,6,6.352
1865,7,7.977
1865,8,7.731
1865,9,4.473
1865,10,-0.525
1865,11,-3.703
1865,12,-3.131
1866,1,-7.031
1866,2,-6.718
1866,3,-5.517
1866,4,-1.156
1866,5,1.52
1866,6,6.79
1866,7,7.804
1866,8,6.748
1866,9,3.374
1866,10,0.743
1866,11,-4.27
1866,12,-5.881
1867,1,-7.184
1867,2,-5.199
1867,3,-5.368
1867,4,-2.248
1867,5,2.182
1867,6,6.224
1867,7,8.052
1867,8,7.745
1867,9,4.821
1867,10,0.142
1867,11,-1.342
1867,12,-3.718
1868,1,-4.702
1868,2,-7.205
1868,3,-4.644
1868,4,0.016
1868,5,3.86
1868,6,6.445
1868,7,8.307
1868,8,7.167
1868,9,4.667
1868,10,-1.129
1868,11,-2.501
1868,12,-4.017
1869,1,-3.241
1869,2,-6.099
1869,3,-4.516
1869,4,-2.371
1869,5,2.297
1869,6,6.259
1869,7,7.436
1869,8,6.368
1869,9,3.468
1869,10,0.453
1869,11,-5.61
1869,12,-6.549
1870,1,-4.08
1870,2,-4.304
1870,3,-4.915
1870,4,-1.699
1870,5,4.201
1870,6,6.486
1870,7,8.558
1870,8,8.565
1870,9,4.242
1870,10,0.938
1870,11,-2.211
1870,12,-4.383
1871,1,-4.954
1871,2,-4.182
1871,3,-5.959
1871,4,-1.774
1871,5,3.861
1871,6,8.193
1871,7,8.699
1871,8,6.812
1871,9,4.156
1871,10,0.501
1871,11,-3.507
1871,12,-3.821
1872,1,-4.938
1872,2,-1.505
1872,3,-2.986
1872,4,-1.283
1872,5,2.76
1872,6,7.299
1872,7,9.803
1872,8,8.446
1872,9,4.537
1872,10,-0.304
1872,11,-3.209
1872,12,-5.548
1873,1,-5.376
1873,2,-3.937
1873,3,-2.501
1873,4,0.252
1873,5,2.79
1873,6,6.491
1873,7,8.631
1873,8,7.487
1873,9,4.105
1873,10,-2.155
1873,11,-4.064
1873,12,-5.757
1874,1,-8.424
1874,2,-3.529
1874,3,-3.427
1874,4,-1.014
1874,5,3.864
1874,6,6.836
1874,7,7.995
1874,8,6.327
1874,9,3.59
1874,10,-1.589
1874,11,-2.985
1874,12,-5.308
1875,1,-4.538
1875,2,-3.189
1875,3,-1.8
1875,4,1.006
1875,5,3.654
1875,6,6.121
1875,7,8.126
1875,8,7.32
1875,9,5.298
1875,10,1.327
1875,11,-2.871
1875,12,-2.791
